"sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"17ALG319","TOTAL ORGANIC CARBON",2017-09-11,"TOC","T",4.6,"mg/l",0.05,"mg/l",1,"","A",""
"17ALG320 Diss","PHOSPHORUS, DISSOLVED (AS P)",2017-09-11,"7723-14-0","D",0.0032,"mg/l",0.002,"mg/l",0.003,"","A",""
"17ALG320","Color, True",2017-09-11,"COLOR","T",31,"color unit",NA,"color unit",1,"","A",""
"17ALG320","Nitrate+Nitrite as Nitrogen",2017-09-11,"NO3NO2N","T",0.0049,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17ALG320","Nitrogen, ammonia (As N)",2017-09-11,"7664-41-7","T",0.0079,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17ALG320","NITROGEN, KJELDAHL, TOTAL",2017-09-11,"KN","T",0.26,"mg/l",0.08,"mg/l",0.1,"","A",""
"17ALG320","pH of Color Analysis",2017-09-11,"PHCOLOR","T",7.34,"pH units",NA,"pH units",NA,"","A",""
"17ALG320","PHOSPHORUS, TOTAL (AS P)",2017-09-11,"7723-14-0","T",0.0117,"mg/l",0.002,"mg/l",0.003,"","A",""
"17ALG320","TOTAL ORGANIC CARBON",2017-09-11,"TOC","T",3.4,"mg/l",0.05,"mg/l",1,"","A",""
"17ALG321 Diss","PHOSPHORUS, DISSOLVED (AS P)",2017-09-11,"7723-14-0","D",0.008,"mg/l",0.002,"mg/l",0.003,"","A",""
"17ALG321","ALKALINITY, TOTAL (AS CaCO3)",2017-09-11,"ALK","T",12.8,"mg/l",1,"mg/l",2,"","A",""
"17ALG321","Chlorophyll A",2017-09-11,"479-61-8","T",1.03,"ug/l",NA,"ug/l",0.16,"","R","Equipment Blank error"
"17ALG321","Color, True",2017-09-11,"COLOR","T",29,"color unit",NA,"color unit",1,"","A",""
"17ALG321","Nitrate+Nitrite as Nitrogen",2017-09-11,"NO3NO2N","T",0.164,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17ALG321","Nitrogen, ammonia (As N)",2017-09-11,"7664-41-7","T",0.028,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17ALG321","NITROGEN, KJELDAHL, TOTAL",2017-09-11,"KN","T",0.26,"mg/l",0.08,"mg/l",0.1,"","A",""
"17ALG321","pH of Color Analysis",2017-09-11,"PHCOLOR","T",7.28,"pH units",NA,"pH units",NA,"","A",""
"17ALG321","PHOSPHORUS, TOTAL (AS P)",2017-09-11,"7723-14-0","T",0.0112,"mg/l",0.002,"mg/l",0.003,"","A",""
"17ALG321","TOTAL ORGANIC CARBON",2017-09-11,"TOC","T",2.6,"mg/l",0.05,"mg/l",1,"","A",""
"17BLK005","ALKALINITY, TOTAL (AS CaCO3)",2017-08-30,"ALK","T",16.4,"mg/l",1,"mg/l",2,"","A",""
"17BLK005","Calcium",2017-08-30,"7440-70-2","T",6910,"ug/l",71.1,"ug/l",1000,"","A",""
"17BLK005","Carbon, Dissolved Organic (DOC)",2017-08-30,"DOC","D",4.8,"mg/l",0.05,"mg/l",1,"","A",""
"17BLK005","CHLORIDE (AS CL)",2017-08-30,"16887-00-6","T",NA,"mg/l",0.2,"mg/l",2,"U","U","Analyte was analyzed for but not detected"
"17BLK005","Chlorophyll A",2017-08-30,"479-61-8","T",1.6,"ug/l",NA,"ug/l",0.053,"","R","Equipment Blank error"
"17BLK005","Color, True",2017-08-30,"COLOR","T",17,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17BLK005","Magnesium",2017-08-30,"7439-95-4","T",656,"ug/l",110,"ug/l",1000,"J","J","estimated value due to lab error"
"17BLK005","Nitrate+Nitrite as Nitrogen",2017-08-30,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"17BLK005","Nitrogen, ammonia (As N)",2017-08-30,"7664-41-7","T",0.0076,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17BLK005","NITROGEN, KJELDAHL, TOTAL",2017-08-30,"KN","T",0.49,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK005","NITROGEN, NITRATE (AS N)",2017-08-30,"14797-55-8","T",NA,"mg/l",NA,"mg/l",0.05,"U","U","Analyte was analyzed for but not detected"
"17BLK005","NITROGEN, NITRITE",2017-08-30,"14797-65-0","T",NA,"mg/l",0.002,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"17BLK005","pH of Color Analysis",2017-08-30,"PHCOLOR","T",7.03,"pH units",NA,"pH units",NA,"","A",""
"17BLK005","PHOSPHORUS, DISSOLVED (AS P)",2017-08-30,"7723-14-0","D",0.0065,"mg/l",0.002,"mg/l",0.003,"","R","Result should be less than the total"
"17BLK005","PHOSPHORUS, TOTAL (AS P)",2017-08-30,"7723-14-0","T",0.0063,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK005","Potassium",2017-08-30,"9/7/7440","T",360,"ug/l",263,"ug/l",2000,"J","J","estimated value due to lab error"
"17BLK005","Sodium",2017-08-30,"7440-23-5","T",346,"ug/l",162,"ug/l",1000,"J","J","estimated value due to lab error"
"17BLK005","SULFATE (AS SO4)",2017-08-30,"14808-79-8","T",3.2,"mg/l",0.2,"mg/l",2,"","A",""
"17BLK005","UV 254",2017-08-30,"UV254","T",0.097,"1/cm",NA,"1/cm",NA,"","A",""
"17BLK006","Arsenic",2017-08-30,"7440-38-2","T",NA,"ug/l",0.389,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"17BLK006","Carbon, Dissolved Organic (DOC)",2017-08-30,"DOC","D",3.6,"mg/l",0.05,"mg/l",1,"","A",""
"17BLK006","Color, True",2017-08-30,"COLOR","T",29,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17BLK006","Iron",2017-08-30,"7439-89-6","T",451,"ug/l",55.4,"ug/l",100,"","A",""
"17BLK006","Manganese",2017-08-30,"7439-96-5","T",260,"ug/l",2.3,"ug/l",10,"","R","Precision error"
"17BLK006","Nitrate+Nitrite as Nitrogen",2017-08-30,"NO3NO2N","T",0.0039,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17BLK006","Nitrogen, ammonia (As N)",2017-08-30,"7664-41-7","T",0.242,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17BLK006","NITROGEN, KJELDAHL, TOTAL",2017-08-30,"KN","T",0.57,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK006","pH of Color Analysis",2017-08-30,"PHCOLOR","T",7.02,"pH units",NA,"pH units",NA,"","A",""
"17BLK006","PHOSPHORUS, DISSOLVED (AS P)",2017-08-30,"7723-14-0","D",0.0059,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK006","PHOSPHORUS, TOTAL (AS P)",2017-08-30,"7723-14-0","T",0.0173,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK006","SULFATE (AS SO4)",2017-08-30,"14808-79-8","T",3.1,"mg/l",0.2,"mg/l",2,"","A",""
"17BLK006","UV 254",2017-08-30,"UV254","T",0.0965,"1/cm",NA,"1/cm",NA,"","A",""
"17BLK011","ALKALINITY, TOTAL (AS CaCO3)",2017-08-30,"ALK","T",15.2,"mg/l",1,"mg/l",2,"","A",""
"17BLK011","Carbon, Dissolved Organic (DOC)",2017-08-30,"DOC","D",4.4,"mg/l",0.05,"mg/l",1,"","A",""
"17BLK011","Chlorophyll A",2017-08-30,"479-61-8","T",1.18,"ug/l",NA,"ug/l",0.04,"","R","Equipment Blank error"
"17BLK011","Color, True",2017-08-30,"COLOR","T",21,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17BLK011","Nitrate+Nitrite as Nitrogen",2017-08-30,"NO3NO2N","T",0.0065,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17BLK011","Nitrogen, ammonia (As N)",2017-08-30,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"17BLK011","NITROGEN, KJELDAHL, TOTAL",2017-08-30,"KN","T",0.59,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK011","pH of Color Analysis",2017-08-30,"PHCOLOR","T",6.96,"pH units",NA,"pH units",NA,"","A",""
"17BLK011","PHOSPHORUS, DISSOLVED (AS P)",2017-08-30,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.003,"U","U","Analyte was analyzed for but not detected"
"17BLK011","PHOSPHORUS, TOTAL (AS P)",2017-08-30,"7723-14-0","T",0.0049,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK011","SULFATE (AS SO4)",2017-08-30,"14808-79-8","T",3.9,"mg/l",0.2,"mg/l",2,"","A",""
"17BLK011","UV 254",2017-08-30,"UV254","T",0.137,"1/cm",NA,"1/cm",NA,"","A",""
"17BLK012","Carbon, Dissolved Organic (DOC)",2017-08-30,"DOC","D",3.4,"mg/l",0.05,"mg/l",1,"","A",""
"17BLK012","Color, True",2017-08-30,"COLOR","T",22,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17BLK012","Nitrate+Nitrite as Nitrogen",2017-08-30,"NO3NO2N","T",0.169,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17BLK012","Nitrogen, ammonia (As N)",2017-08-30,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"17BLK012","NITROGEN, KJELDAHL, TOTAL",2017-08-30,"KN","T",0.35,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK012","pH of Color Analysis",2017-08-30,"PHCOLOR","T",6.95,"pH units",NA,"pH units",NA,"","A",""
"17BLK012","PHOSPHORUS, DISSOLVED (AS P)",2017-08-30,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.003,"U","U","Analyte was analyzed for but not detected"
"17BLK012","PHOSPHORUS, TOTAL (AS P)",2017-08-30,"7723-14-0","T",0.0053,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK012","SULFATE (AS SO4)",2017-08-30,"14808-79-8","T",4,"mg/l",0.2,"mg/l",2,"","A",""
"17BLK012","UV 254",2017-08-30,"UV254","T",0.105,"1/cm",NA,"1/cm",NA,"","A",""
"17BLK013","ALKALINITY, TOTAL (AS CaCO3)",2017-08-29,"ALK","T",2.4,"mg/l",1,"mg/l",2,"","A",""
"17BLK013","Chlorophyll A",2017-08-29,"479-61-8","T",3.98,"ug/l",NA,"ug/l",0.16,"","J","estimated value due to Equipment Blank error"
"17BLK013","Color, True",2017-08-29,"COLOR","T",22,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17BLK013","Nitrate+Nitrite as Nitrogen",2017-08-29,"NO3NO2N","T",0.0027,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17BLK013","Nitrogen, ammonia (As N)",2017-08-29,"7664-41-7","T",0.015,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"17BLK013","NITROGEN, KJELDAHL, TOTAL",2017-08-29,"KN","T",0.6,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK013","pH of Color Analysis",2017-08-29,"PHCOLOR","T",6.25,"pH units",NA,"pH units",NA,"","A",""
"17BLK013","PHOSPHORUS, DISSOLVED (AS P)",2017-08-29,"7723-14-0","D",0.0043,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK013","PHOSPHORUS, TOTAL (AS P)",2017-08-29,"7723-14-0","T",0.0112,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK013","TOTAL ORGANIC CARBON",2017-08-29,"TOC","T",6,"mg/l",0.05,"mg/l",1,"","T",""
"17BLK014","Color, True",2017-08-29,"COLOR","T",36,"color unit",NA,"color unit",1,"","A",""
"17BLK014","Nitrate+Nitrite as Nitrogen",2017-08-29,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"17BLK014","Nitrogen, ammonia (As N)",2017-08-29,"7664-41-7","T",0.0073,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"17BLK014","NITROGEN, KJELDAHL, TOTAL",2017-08-29,"KN","T",0.47,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK014","pH of Color Analysis",2017-08-29,"PHCOLOR","T",5.81,"pH units",NA,"pH units",NA,"","A",""
"17BLK014","PHOSPHORUS, DISSOLVED (AS P)",2017-08-29,"7723-14-0","D",0.0042,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK014","PHOSPHORUS, TOTAL (AS P)",2017-08-29,"7723-14-0","T",0.0119,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK014","TOTAL ORGANIC CARBON",2017-08-29,"TOC","T",5,"mg/l",0.05,"mg/l",1,"","T",""
"17BLK017","ALKALINITY, TOTAL (AS CaCO3)",2017-08-29,"ALK","T",NA,"mg/l",1,"mg/l",2,"U","U","Analyte was analyzed for but not detected"
"17BLK017","Chlorophyll A",2017-08-29,"479-61-8","T",10.9,"ug/l",NA,"ug/l",0.32,"","A",""
"17BLK017","Color, True",2017-08-29,"COLOR","T",48,"color unit",NA,"color unit",1,"","A",""
"17BLK017","Nitrate+Nitrite as Nitrogen",2017-08-29,"NO3NO2N","T",0.0054,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17BLK017","Nitrogen, ammonia (As N)",2017-08-29,"7664-41-7","T",0.0053,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"17BLK017","NITROGEN, KJELDAHL, TOTAL",2017-08-29,"KN","T",0.44,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK017","pH of Color Analysis",2017-08-29,"PHCOLOR","T",5.8,"pH units",NA,"pH units",NA,"","A",""
"17BLK017","PHOSPHORUS, DISSOLVED (AS P)",2017-08-29,"7723-14-0","D",0.0068,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK017","PHOSPHORUS, TOTAL (AS P)",2017-08-29,"7723-14-0","T",0.0102,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK017","TOTAL ORGANIC CARBON",2017-08-29,"TOC","T",6.2,"mg/l",0.05,"mg/l",1,"","T",""
"17BLK018","Color, True",2017-08-29,"COLOR","T",105,"color unit",NA,"color unit",1,"","A",""
"17BLK018","Nitrate+Nitrite as Nitrogen",2017-08-29,"NO3NO2N","T",0.0174,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17BLK018","Nitrogen, ammonia (As N)",2017-08-29,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","R","Analyte was analyzed for but not detected ; Precision error"
"17BLK018","NITROGEN, KJELDAHL, TOTAL",2017-08-29,"KN","T",0.42,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK018","pH of Color Analysis",2017-08-29,"PHCOLOR","T",5.41,"pH units",NA,"pH units",NA,"","A",""
"17BLK018","PHOSPHORUS, DISSOLVED (AS P)",2017-08-29,"7723-14-0","D",0.0035,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK018","PHOSPHORUS, TOTAL (AS P)",2017-08-29,"7723-14-0","T",0.014,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK018","TOTAL ORGANIC CARBON",2017-08-29,"TOC","T",6.8,"mg/l",0.05,"mg/l",1,"","T",""
"17BLK021","ALKALINITY, TOTAL (AS CaCO3)",2017-08-29,"ALK","T",5.2,"mg/l",1,"mg/l",2,"","A",""
"17BLK021","Calcium",2017-08-29,"7440-70-2","T",1950,"ug/l",71.1,"ug/l",1000,"","A",""
"17BLK021","Carbon, Dissolved Organic (DOC)",2017-08-29,"DOC","D",5.2,"mg/l",0.05,"mg/l",1,"","A",""
"17BLK021","CHLORIDE (AS CL)",2017-08-29,"16887-00-6","T",NA,"mg/l",0.2,"mg/l",2,"U","U","Analyte was analyzed for but not detected"
"17BLK021","Chlorophyll A",2017-08-29,"479-61-8","T",6.37,"ug/l",NA,"ug/l",0.16,"","J","estimated value due to Equipment Blank error"
"17BLK021","Color, True",2017-08-29,"COLOR","T",30,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17BLK021","Magnesium",2017-08-29,"7439-95-4","T",378,"ug/l",110,"ug/l",1000,"J","J","estimated value due to lab error"
"17BLK021","Nitrate+Nitrite as Nitrogen",2017-08-29,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"17BLK021","Nitrogen, ammonia (As N)",2017-08-29,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","R","Analyte was analyzed for but not detected ; Precision error"
"17BLK021","NITROGEN, KJELDAHL, TOTAL",2017-08-29,"KN","T",0.48,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK021","NITROGEN, NITRATE (AS N)",2017-08-29,"14797-55-8","T",NA,"mg/l",NA,"mg/l",0.05,"U","U","Analyte was analyzed for but not detected"
"17BLK021","NITROGEN, NITRITE",2017-08-29,"14797-65-0","T",NA,"mg/l",0.002,"mg/l",0.01,"U","R","Analyte was analyzed for but not detected ; Holding Time error"
"17BLK021","pH of Color Analysis",2017-08-29,"PHCOLOR","T",6.57,"pH units",NA,"pH units",NA,"","A",""
"17BLK021","PHOSPHORUS, DISSOLVED (AS P)",2017-08-29,"7723-14-0","D",0.0072,"mg/l",0.002,"mg/l",0.003,"","R","Result should be less than the total"
"17BLK021","PHOSPHORUS, TOTAL (AS P)",2017-08-29,"7723-14-0","T",0.0065,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK021","Potassium",2017-08-29,"9/7/7440","T",338,"ug/l",263,"ug/l",2000,"J","J","estimated value due to lab error"
"17BLK021","Sodium",2017-08-29,"7440-23-5","T",987,"ug/l",162,"ug/l",1000,"J","J","estimated value due to lab error"
"17BLK021","SULFATE (AS SO4)",2017-08-29,"14808-79-8","T",2.5,"mg/l",0.2,"mg/l",2,"","A",""
"17BLK021","UV 254",2017-08-29,"UV254","T",0.146,"1/cm",NA,"1/cm",NA,"","A",""
"17BLK025","ALKALINITY, TOTAL (AS CaCO3)",2017-08-29,"ALK","T",3.6,"mg/l",1,"mg/l",2,"","A",""
"17BLK025","Chlorophyll A",2017-08-29,"479-61-8","T",4.69,"ug/l",NA,"ug/l",0.32,"","J","estimated value due to Equipment Blank error"
"17BLK025","Color, True",2017-08-29,"COLOR","T",90,"color unit",NA,"color unit",1,"","A",""
"17BLK025","Nitrate+Nitrite as Nitrogen",2017-08-29,"NO3NO2N","T",0.004,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17BLK025","Nitrogen, ammonia (As N)",2017-08-29,"7664-41-7","T",0.0123,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"17BLK025","NITROGEN, KJELDAHL, TOTAL",2017-08-29,"KN","T",0.51,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK025","pH of Color Analysis",2017-08-29,"PHCOLOR","T",6.54,"pH units",NA,"pH units",NA,"","A",""
"17BLK025","PHOSPHORUS, DISSOLVED (AS P)",2017-08-29,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.003,"U","U","Analyte was analyzed for but not detected"
"17BLK025","PHOSPHORUS, TOTAL (AS P)",2017-08-29,"7723-14-0","T",0.0141,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK025","TOTAL ORGANIC CARBON",2017-08-29,"TOC","T",8.5,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17BLK027","ALKALINITY, TOTAL (AS CaCO3)",2017-08-29,"ALK","T",8.8,"mg/l",1,"mg/l",2,"","A",""
"17BLK027","Carbon, Dissolved Organic (DOC)",2017-08-29,"DOC","D",7.9,"mg/l",0.05,"mg/l",1,"","A",""
"17BLK027","Chlorophyll A",2017-08-29,"479-61-8","T",4.42,"ug/l",NA,"ug/l",0.16,"","J","estimated value due to Equipment Blank error"
"17BLK027","Color, True",2017-08-29,"COLOR","T",110,"color unit",NA,"color unit",1,"","A",""
"17BLK027","Nitrate+Nitrite as Nitrogen",2017-08-29,"NO3NO2N","T",0.0069,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17BLK027","Nitrogen, ammonia (As N)",2017-08-29,"7664-41-7","T",0.0121,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"17BLK027","NITROGEN, KJELDAHL, TOTAL",2017-08-29,"KN","T",0.71,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK027","pH of Color Analysis",2017-08-29,"PHCOLOR","T",6.47,"pH units",NA,"pH units",NA,"","A",""
"17BLK027","PHOSPHORUS, DISSOLVED (AS P)",2017-08-29,"7723-14-0","D",0.006,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK027","PHOSPHORUS, TOTAL (AS P)",2017-08-29,"7723-14-0","T",0.0101,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK027","SULFATE (AS SO4)",2017-08-29,"14808-79-8","T",2.5,"mg/l",0.2,"mg/l",2,"","A",""
"17BLK027","UV 254",2017-08-29,"UV254","T",0.303,"1/cm",NA,"1/cm",NA,"","A",""
"17BLK028","Arsenic",2017-08-29,"7440-38-2","T",NA,"ug/l",0.389,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"17BLK028","Carbon, Dissolved Organic (DOC)",2017-08-29,"DOC","D",8.8,"mg/l",0.05,"mg/l",1,"","A",""
"17BLK028","Color, True",2017-08-29,"COLOR","T",230,"color unit",NA,"color unit",1,"","A",""
"17BLK028","Iron",2017-08-29,"7439-89-6","T",7160,"ug/l",55.4,"ug/l",100,"","A",""
"17BLK028","Manganese",2017-08-29,"7439-96-5","T",810,"ug/l",2.3,"ug/l",10,"","R","Precision error"
"17BLK028","Nitrate+Nitrite as Nitrogen",2017-08-29,"NO3NO2N","T",0.0221,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17BLK028","Nitrogen, ammonia (As N)",2017-08-29,"7664-41-7","T",0.416,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"17BLK028","NITROGEN, KJELDAHL, TOTAL",2017-08-29,"KN","T",0.84,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK028","pH of Color Analysis",2017-08-29,"PHCOLOR","T",6.54,"pH units",NA,"pH units",NA,"","A",""
"17BLK028","PHOSPHORUS, DISSOLVED (AS P)",2017-08-29,"7723-14-0","D",0.0074,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK028","PHOSPHORUS, TOTAL (AS P)",2017-08-29,"7723-14-0","T",0.0191,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK028","SULFATE (AS SO4)",2017-08-29,"14808-79-8","T",NA,"mg/l",0.2,"mg/l",2,"U","U","Analyte was analyzed for but not detected"
"17BLK028","UV 254",2017-08-29,"UV254","T",0.567,"1/cm",NA,"1/cm",NA,"","A",""
"17BLK029","ALKALINITY, TOTAL (AS CaCO3)",2017-08-29,"ALK","T",2.8,"mg/l",1,"mg/l",2,"","A",""
"17BLK029","Chlorophyll A",2017-08-29,"479-61-8","T",2.35,"ug/l",NA,"ug/l",0.08,"","T",""
"17BLK029","Color, True",2017-08-29,"COLOR","T",60,"color unit",NA,"color unit",1,"","A",""
"17BLK029","Nitrate+Nitrite as Nitrogen",2017-08-29,"NO3NO2N","T",0.0643,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17BLK029","Nitrogen, ammonia (As N)",2017-08-29,"7664-41-7","T",0.0265,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"17BLK029","NITROGEN, KJELDAHL, TOTAL",2017-08-29,"KN","T",0.42,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK029","pH of Color Analysis",2017-08-29,"PHCOLOR","T",5.61,"pH units",NA,"pH units",NA,"","A",""
"17BLK029","PHOSPHORUS, DISSOLVED (AS P)",2017-08-29,"7723-14-0","D",0.0035,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK029","PHOSPHORUS, TOTAL (AS P)",2017-08-29,"7723-14-0","T",0.0066,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK029","TOTAL ORGANIC CARBON",2017-08-29,"TOC","T",6.7,"mg/l",0.05,"mg/l",1,"","T",""
"17BLK030","Color, True",2017-08-29,"COLOR","T",70,"color unit",NA,"color unit",1,"","A",""
"17BLK030","Nitrate+Nitrite as Nitrogen",2017-08-29,"NO3NO2N","T",0.0654,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17BLK030","Nitrogen, ammonia (As N)",2017-08-29,"7664-41-7","T",0.0235,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"17BLK030","NITROGEN, KJELDAHL, TOTAL",2017-08-29,"KN","T",0.34,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK030","pH of Color Analysis",2017-08-29,"PHCOLOR","T",5.6,"pH units",NA,"pH units",NA,"","A",""
"17BLK030","PHOSPHORUS, DISSOLVED (AS P)",2017-08-29,"7723-14-0","D",0.0044,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK030","PHOSPHORUS, TOTAL (AS P)",2017-08-29,"7723-14-0","T",0.005,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK030","TOTAL ORGANIC CARBON",2017-08-29,"TOC","T",6.6,"mg/l",0.05,"mg/l",1,"","T",""
"17BLK039","ALKALINITY, TOTAL (AS CaCO3)",2017-08-30,"ALK","T",NA,"mg/l",1,"mg/l",2,"U","U","Analyte was analyzed for but not detected"
"17BLK039","Chlorophyll A",2017-08-30,"479-61-8","T",3.63,"ug/l",NA,"ug/l",0.16,"","J","estimated value due to Equipment Blank error"
"17BLK039","Color, True",2017-08-30,"COLOR","T",95,"color unit",NA,"color unit",1,"","A",""
"17BLK039","Nitrate+Nitrite as Nitrogen",2017-08-30,"NO3NO2N","T",0.0039,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17BLK039","Nitrogen, ammonia (As N)",2017-08-30,"7664-41-7","T",0.0072,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17BLK039","NITROGEN, KJELDAHL, TOTAL",2017-08-30,"KN","T",0.5,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK039","pH of Color Analysis",2017-08-30,"PHCOLOR","T",5.36,"pH units",NA,"pH units",NA,"","A",""
"17BLK039","PHOSPHORUS, DISSOLVED (AS P)",2017-08-30,"7723-14-0","D",0.0039,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK039","PHOSPHORUS, TOTAL (AS P)",2017-08-30,"7723-14-0","T",0.0078,"mg/l",0.002,"mg/l",0.003,"","A",""
"17BLK039","TOTAL ORGANIC CARBON",2017-08-30,"TOC","T",7.9,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17BLK047","ALKALINITY, TOTAL (AS CaCO3)",2017-08-30,"ALK","T",25.2,"mg/l",1,"mg/l",2,"","A",""
"17BLK047","Chlorophyll A",2017-08-30,"479-61-8","T",4.8,"ug/l",NA,"ug/l",0.16,"","J","estimated value due to Equipment Blank error"
"17BLK047","Color, True",2017-08-30,"COLOR","T",110,"color unit",NA,"color unit",1,"","A",""
"17BLK047","Nitrate+Nitrite as Nitrogen",2017-08-30,"NO3NO2N","T",0.0023,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17BLK047","Nitrogen, ammonia (As N)",2017-08-30,"7664-41-7","T",0.0081,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17BLK047","NITROGEN, KJELDAHL, TOTAL",2017-08-30,"KN","T",0.7,"mg/l",0.08,"mg/l",0.1,"","A",""
"17BLK047","pH of Color Analysis",2017-08-30,"PHCOLOR","T",6.41,"pH units",NA,"pH units",NA,"","A",""
