sys_sample_code,DEC_sample_type,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.x,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,X.data_provider,sample_name,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.y
18BLK207,N,SM 2320 B,8/28/2018 18:03,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-022,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",5.6,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK207,WA,N,Field,,R1808108,8/22/2018 14:45,18BLK207,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK207,N,D6919-09,9/10/2018 20:06,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-022,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0061,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK207,WA,N,Field,,R1808108,8/22/2018 14:45,18BLK207,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK207,N,SM5310C,9/9/2018 6:54,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-022,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,6.2,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK207,WA,N,Field,,R1808108,8/22/2018 14:45,18BLK207,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK207,N,SM10200H,9/13/2018 8:30,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-022,NA,500,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,2.33,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.08,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK207,WA,N,Field,,R1808108,8/22/2018 14:45,18BLK207,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK207,N,SM2120B,8/24/2018 11:35,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-022,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",35,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK207,WA,N,Field,,R1808108,8/22/2018 14:45,18BLK207,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK207,N,E353.2,9/13/2018 10:46,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-022,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,7.00E-04,7.00E-04,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK207,WA,N,Field,,R1808108,8/22/2018 14:45,18BLK207,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK207,N,E351.2,9/14/2018 16:32,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/13/2018 15:02,NA,NA,ALSRNY,quant,R1808108-022,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.32,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK207,WA,N,Field,,R1808108,8/22/2018 14:45,18BLK207,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK207,N,SM2120B,8/25/2018 9:00,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-022,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,6.72,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK207,WA,N,Field,,R1808108,8/22/2018 14:45,18BLK207,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK207,N,E365.1,9/10/2018 16:13,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/6/2018 19:15,NA,NA,ALSRNY,quant,R1808108-022,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0084,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK207,WA,N,Field,,R1808108,8/22/2018 14:45,18BLK207,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK207,N,E365.1,9/10/2018 15:38,D,NA,initial,WA,LB,NA,NA,1,METHOD,9/6/2018 19:15,NA,NA,ALSRNY,quant,R1808108-023,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",NA,NA,TRG,Yes,N,U,NA,U,NA,0.002,0.002,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK207,WA,N,Field,,R1808108,8/22/2018 14:45,18BLK207,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK208,N,D6919-09,9/10/2018 20:22,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-024,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.123,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK208,WA,N,Field,,R1808108,8/22/2018 14:50,18BLK208,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK208,N,SM5310C,9/9/2018 7:15,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-024,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,7,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK208,WA,N,Field,,R1808108,8/22/2018 14:50,18BLK208,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK208,N,SM2120B,8/24/2018 11:35,T,NA,initial,WA,LB,NA,NA,5,,,NA,NA,ALSRNY,quant,R1808108-024,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",120,NA,TRG,Yes,Y,,NA,,NA,NA,NA,5,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK208,WA,N,Field,,R1808108,8/22/2018 14:50,18BLK208,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK208,N,E353.2,9/13/2018 10:50,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-024,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.0325,NA,TRG,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK208,WA,N,Field,,R1808108,8/22/2018 14:50,18BLK208,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK208,N,E351.2,9/14/2018 16:33,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/13/2018 15:02,NA,NA,ALSRNY,quant,R1808108-024,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.44,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK208,WA,N,Field,,R1808108,8/22/2018 14:50,18BLK208,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK208,N,SM2120B,8/25/2018 9:00,T,NA,initial,WA,LB,NA,NA,5,,,NA,NA,ALSRNY,quant,R1808108-024,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,6.46,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK208,WA,N,Field,,R1808108,8/22/2018 14:50,18BLK208,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK208,N,E365.1,9/10/2018 16:15,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/6/2018 19:15,NA,NA,ALSRNY,quant,R1808108-024,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0139,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK208,WA,N,Field,,R1808108,8/22/2018 14:50,18BLK208,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK208,N,E365.1,9/10/2018 15:39,D,NA,initial,WA,LB,NA,NA,1,METHOD,9/6/2018 19:15,NA,NA,ALSRNY,quant,R1808108-025,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0071,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK208,WA,N,Field,,R1808108,8/22/2018 14:50,18BLK208,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK211,N,SM 2320 B,8/28/2018 17:25,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-011,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",16.4,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK211,WA,N,Field,,R1808108,8/21/2018 10:00,18BLK211,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK211,N,D6919-09,9/10/2018 16:37,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-011,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0092,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK211,WA,N,Field,,R1808108,8/21/2018 10:00,18BLK211,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK211,N,SM5310C,9/9/2018 4:07,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-011,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,14.9,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK211,WA,N,Field,,R1808108,8/21/2018 10:00,18BLK211,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK211,N,SM10200H,9/13/2018 8:30,T,NA,initial,WA,LB,NA,NA,4,,,NA,NA,ALSRNY,quant,R1808108-011,NA,250,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,13.4,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.64,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK211,WA,N,Field,,R1808108,8/21/2018 10:00,18BLK211,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK211,N,SM2120B,8/24/2018 11:35,T,NA,initial,WA,LB,NA,NA,10,,,NA,NA,ALSRNY,quant,R1808108-011,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",190,NA,TRG,Yes,Y,,NA,,NA,NA,NA,10,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK211,WA,N,Field,,R1808108,8/21/2018 10:00,18BLK211,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK211,N,E353.2,9/13/2018 10:39,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-011,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.0034,NA,TRG,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK211,WA,N,Field,,R1808108,8/21/2018 10:00,18BLK211,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK211,N,E351.2,9/14/2018 16:27,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/13/2018 15:02,NA,NA,ALSRNY,quant,R1808108-011,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.78,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK211,WA,N,Field,,R1808108,8/21/2018 10:00,18BLK211,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK211,N,SM2120B,8/25/2018 9:00,T,NA,initial,WA,LB,NA,NA,10,,,NA,NA,ALSRNY,quant,R1808108-011,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,7.06,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK211,WA,N,Field,,R1808108,8/21/2018 10:00,18BLK211,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK211,N,E365.1,9/10/2018 15:20,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/6/2018 19:15,NA,NA,ALSRNY,quant,R1808108-011,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0289,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK211,WA,N,Field,,R1808108,8/21/2018 10:00,18BLK211,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK211,N,E365.1,9/10/2018 15:28,D,NA,initial,WA,LB,NA,NA,1,METHOD,9/6/2018 19:15,NA,NA,ALSRNY,quant,R1808108-012,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0142,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK211,WA,N,Field,,R1808108,8/21/2018 10:00,18BLK211,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK213,N,SM 2320 B,8/28/2018 17:31,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-001,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",NA,NA,TRG,Yes,N,U,NA,U,NA,1,1,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK213,WA,N,Field,,R1808108,8/21/2018 14:30,18BLK213,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK213,N,D6919-09,9/9/2018 23:33,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-001,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0066,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK213,WA,N,Field,,R1808108,8/21/2018 14:30,18BLK213,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK213,N,SM5310C,9/9/2018 2:23,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-001,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,3.4,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK213,WA,N,Field,,R1808108,8/21/2018 14:30,18BLK213,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK213,N,SM10200H,9/13/2018 8:30,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-001,NA,1000,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,1.26,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.04,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK213,WA,N,Field,,R1808108,8/21/2018 14:30,18BLK213,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK213,N,SM2120B,8/24/2018 11:35,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-001,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",16,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK213,WA,N,Field,,R1808108,8/21/2018 14:30,18BLK213,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK213,N,E353.2,9/13/2018 10:25,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-001,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.0278,NA,TRG,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK213,WA,N,Field,,R1808108,8/21/2018 14:30,18BLK213,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK213,N,E351.2,9/14/2018 16:18,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/13/2018 13:01,NA,NA,ALSRNY,quant,R1808108-001,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.29,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK213,WA,N,Field,,R1808108,8/21/2018 14:30,18BLK213,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK213,N,SM2120B,8/25/2018 9:00,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808108-001,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,6.39,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK213,WA,N,Field,,R1808108,8/21/2018 14:30,18BLK213,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK213,N,E365.1,9/10/2018 15:10,T,NA,initial,WA,LB,NA,NA,1,METHOD,9/6/2018 19:15,NA,NA,ALSRNY,quant,R1808108-001,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0055,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK213,WA,N,Field,,R1808108,8/21/2018 14:30,18BLK213,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
18BLK213,N,E365.1,8/29/2018 13:45,D,NA,initial,WA,LB,NA,NA,1,METHOD,8/28/2018 12:50,NA,NA,ALSRNY,quant,R1808108-002,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",NA,NA,TRG,Yes,N,U,NA,U,NA,0.002,0.002,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1808108,ALSRNY,18BLK213,WA,N,Field,,R1808108,8/21/2018 14:30,18BLK213,NA,NA,NA,NA,NA,8/23/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
